2.281372645854891912e-01,2.962624560699848031e-01,4.016863718672945005e-01,7.900951949748685754e-02,3.174705063361027979e-01,3.482112367672577924e-01,8.315122709837498294e-02,4.477021091799625596e-01,5.223034520976429368e-02,3.816307650038154864e-01,-2.042953484306560263e-02,3.221987450164313649e-01,3.172387997948891147e-01,4.447286701579536428e-02,4.305476598753765240e-03,3.755804093476173278e-01,1.924628775009697979e-01,1.030078522441311983e-01,2.336866945929347572e-01,3.280062743286568661e-01,2.246764417900256883e-01,2.948743055109772637e-01,5.133381459567270405e-02,5.215168489037110000e-02,3.582667522889103617e-01,6.831536956902904689e-02,1.306882823462388876e-01,1.186798672346747879e-01,8.723672271835687664e-02,3.319618646271245144e-01,2.476253791540542482e-01,6.452779127835013562e-02,9.329248330744233098e-02,1.175492362633351884e-01,-1.683049394086344810e-02,1.870448223076699168e-01,1.442421251975958552e-01,3.549039737592649679e-01,1.049644280574225375e-01,3.170153760353208172e-01,1.303536221391780603e-01,3.185392203568032654e-01,2.481241786171937969e-01,-3.131136182921223383e-03,4.837697096067489211e-02,1.602726059957690075e-01,6.721737072269101491e-03,8.670161985630646384e-02,1.477756325838913351e-02,1.900511612531503580e-01,4.677807556817141846e-03,1.649577321268053953e-01,1.781638784211621654e-02,7.960450498184142368e-03,8.190527308482896396e-02,2.574171383500524213e-01,5.374677937120746901e-02,3.483761373058670285e-01,-5.050381169887350336e-03,4.708876767031737465e-02,1.405614152078827062e-01,1.429278419152350266e-01,2.109552562232818729e-01,2.022798484093772942e-01,3.756097788693267825e-01,7.633580739659781567e-02,-1.333894333590265359e-02,1.783862330270568133e-02,-4.314586672436310222e-03,3.398596297318836612e-01,5.238766277172776653e-02,3.121651402064586911e-01,1.089898978279960490e-01,1.662339745172609351e-01,2.902810861626444611e-02,8.297312255736588593e-02,1.728745964879780106e-01,2.875344176113810990e-01,1.206300856836444030e-01,2.003771644294178311e-01,1.615778072994814296e-01,3.223626872896587781e-01,8.333270405967881100e-02,3.414029646425942310e-01,1.779278245164116201e-01,2.192744707050942599e-01,3.146432772082127793e-01,1.826322693783543893e-01,7.842439526754443890e-02,2.836820441308779417e-01,6.867183379607384730e-02,1.845735416689663622e-01,-1.280786156195379624e-02,2.376684339595218354e-02,-1.307127894595084758e-02,7.705340564594513608e-02,2.307583882538262188e-01,1.658824560314495766e-01,3.313175369891381283e-01,2.747243683168746342e-01,6.255112454869372896e-02,1.042585216472874804e-01,1.464145805897721919e-01,3.652762126601265535e-01,4.509565303947644099e-01,3.632918292523816262e-01,2.282495812508221478e-01,3.605528663132610001e-01,4.032301194377756193e-02,-2.007904723726369051e-02,2.438437164536544355e-01,1.399184232555153451e-01,2.881584678422244306e-01,1.952156967538120347e-01,1.955528762818414534e-01,2.371851512965929831e-01,1.068917539696907087e-01,1.820783822890020553e-01,6.761416445490828209e-02,2.649925911926019340e-01,1.608105794373113906e-01,3.923699028941941003e-01,3.945002543749874802e-01,2.690432699495399205e-01,1.359911385338054557e-01,1.441435774357668897e-01,3.056434771511412629e-01,-6.408644790473173869e-02,1.321232819143388360e-01,8.771955977757953105e-02,1.095636410259244881e-01,3.285253971046056543e-01,1.534117241863397207e-01,1.509645379858961210e-02,1.466833060887187679e-01,1.151398396690076070e-01,1.558777192049160820e-01,1.453318413785383879e-02,1.377984315264354220e-01,5.719474680072751671e-02,2.546652534562420245e-01,1.993552749250868117e-01,2.138652770922608581e-01,6.263916700284348493e-02,3.174854697233722156e-01,1.330142537800880764e-01,-1.768368311247135033e-02,2.544418088369798658e-01,3.905507673943407476e-01,1.867234138375445662e-01,1.577196858635729892e-01,3.889129937466206943e-02,2.675333309863878531e-02,2.519290014986200754e-01,2.671731818287214066e-01,-8.304030638511934737e-03,1.882992070935061643e-02,2.892325091586870345e-01,2.421266876189822059e-01,1.138525658129769524e-01,2.282829979102140028e-01,2.871405930463605261e-01,2.658181695500311803e-01,1.869147200992130609e-01,9.329273490249821721e-02,3.159843337654236750e-01,1.773470218808731180e-01,2.763160009120032568e-01,3.227992753024957473e-01,2.362866021801756922e-01,2.211598866562016763e-01,-4.557599549157190059e-03,9.255022120804952401e-02,1.329571679481505730e-01,6.198386253005284258e-02,1.493613476540066320e-01,1.743570962233251254e-01,1.095621304150854458e-01,3.592875940633571963e-02,1.329297131916963304e-01,4.098068961739192995e-02,1.907172092614650982e-01,1.280540495434629999e-01,3.610717671050656108e-01,2.556861688765061369e-01,2.757438470268903097e-01,3.466523932264974350e-01,3.672372699614569469e-01,1.089024653726904796e-01,7.876073497265008438e-02,1.828584588532381205e-01,3.367340143720333745e-01,3.485170899124641619e-01,4.216332542042558473e-02,3.329742008308337331e-01,2.834112203858716872e-01,2.292175375681052563e-01,3.453052105300175589e-01,3.691529643343492428e-01,4.406910206094194482e-01,1.095456463251648221e-01,4.039101032802662194e-01,-1.939296987035611305e-02,2.481843208979925275e-02,1.306794301333688568e-01,3.603746523125895274e-01,4.334261843285109328e-01,3.112922052841158860e-01,2.325858981726070529e-01,3.656552498600458279e-01,-2.759067807431953012e-02,3.316995284856168458e-01,2.753202769904210534e-01,3.030731863631939138e-01,3.074398673873854348e-01,4.142626963065487722e-02,7.533722372570098025e-02,2.696009346941462548e-01,3.616450148039253298e-02,3.408118864952572324e-01,3.644334107704372827e-01,2.114659386936347807e-01,3.190164513937243096e-01,1.205725101531919807e-01,7.602593396171294926e-02,1.522428525370769434e-02,4.415873332056755723e-02,4.777838516311894712e-01,1.862559757854100398e-02,1.238308361910441247e-01,3.370984185798948096e-01,3.734592104646553556e-01,3.368621636999291069e-01,2.826665419584746819e-01,3.338390308707619991e-01,2.711355971737844373e-01,1.094088610254627808e-01,1.800224660874408522e-01,3.428573841730019056e-02,-2.364737284964975317e-02,2.561782335991206194e-01,1.800817574179835456e-01,3.667108443797340578e-01,3.463350388306082328e-01,2.446110610112242345e-01,3.111089420466030542e-01,2.304268136919601362e-01,3.918636866099618060e-02,2.610772344938984690e-01,-4.889496372132367576e-03,1.317438110089081960e-01,1.628309352137218835e-01,3.442049880032200804e-01,4.408589017613490646e-01,1.792161422322851305e-01,-1.448742842595660864e-02,2.446933809481106198e-02,2.261520087412077773e-02,3.585819969346336622e-01,-8.124243557410645855e-02,-1.809175125201012077e-02,2.868046151667725807e-01,-2.179263138157207236e-02,1.498220235793868149e-01,2.988174131793982502e-01,2.957396920059690570e-01,2.452630214498633943e-01,2.587017182139397797e-01,-5.830220943629367894e-03,2.517082290723997029e-01,1.473322802704014611e-01,6.882385000435999045e-02,1.647318431903403990e-01,1.473101660494625376e-01,-2.633457630967753205e-02,2.471311717433748167e-01,3.372682394609840539e-01,2.439819233276156185e-01,1.316577338825086207e-01,3.606659792129772724e-01,1.516101307729576797e-01,3.614434960679617781e-01,3.288610040004694840e-02,-1.477705682988066094e-02,3.350488788932923928e-02,6.002677518915922050e-02,5.102415808767529759e-02,3.224626666012190279e-01,1.743089991961871144e-01,3.507166952560992201e-01,2.992364281005945037e-02,3.014673829765991409e-01,2.101121376658559026e-01,3.194528989246274431e-02,2.346147623706769103e-01,2.243829150084895863e-01,1.085704607581187801e-02,1.718103422241564759e-01,3.621500421661479341e-01,2.720634991408247272e-01,3.213359922567526894e-01,1.004649950414710641e-01,2.825799338191481436e-01,3.708264729306911534e-01,2.599985595432643959e-01,2.614256913275694316e-01,3.858713780322703402e-02,2.542765635750032782e-01,4.398194371854524665e-02,1.271069100930797002e-01,2.764947363669389979e-01,2.970788952971156749e-01,3.687522612175080927e-01,3.135649560628120947e-01,3.086533547270329803e-01,1.009914082151823211e-01,1.112275884826240818e-01,2.747630202842509251e-01,3.789117956720106650e-01,2.656663792147542780e-01,2.379556944015021880e-01,2.449828267117414304e-01,1.602377870555240780e-01,2.434305946279906666e-02,8.464976865025494734e-02,2.929100767168077990e-01,3.683495073643647255e-01,1.998747506475853641e-01,1.875283051774664644e-01,2.312129047447820107e-01,2.059911184186974109e-01,1.889545525261082382e-01,1.753038393139541573e-01,3.420291037954665825e-01,2.592320040500777911e-01,1.070119787245706611e-01,2.268063895204402158e-01,5.190962053752613825e-02,1.605962827883409827e-01,4.820825407017029218e-02,3.070441924402146916e-01,1.902403542587929597e-01,1.392450771938986143e-01,3.357183747130375318e-02,1.184293825392683935e-01,3.448455601232540135e-01,2.751718888896713122e-01,9.656106903658880081e-02,2.418814800070996918e-01,3.750519394520049343e-01,1.331853162411716640e-01,1.632388437883316723e-01,3.158579776831149655e-01,4.082053810817434236e-01,-7.548523087457703618e-02,2.809180229826022668e-01,2.548047509131853294e-01,1.970783734297249234e-01,1.041743573736187700e-01,-4.989071902761871291e-02,6.623099414466489254e-02,9.070705464729830747e-02,3.423954180215064702e-01,1.444736878619619358e-01,2.661575213960362118e-01,2.846640458395561235e-01,3.431108317428463450e-01,-1.360650244103799381e-02,3.935057370884944006e-01,2.253794816385336075e-01,2.797270839907909368e-01,1.167501331703653805e-01,7.049133813370417334e-02,2.178797296686416640e-01,2.050579105134957003e-01,1.678702443954677992e-01,1.611028214388296464e-01,1.499798075722038881e-01,1.887066660124799566e-01,1.678218771318192581e-01,2.138111179964753972e-01,1.728835075317878417e-02,3.733679165923811660e-01,4.961253536779303142e-02,2.273542547943857572e-01,3.557876586063676294e-01,2.941989277557461868e-01,2.067245579939251676e-01,2.240321239975298084e-01,3.688093538658441806e-01,1.758635208160597707e-01,2.686515947442986718e-01,2.881081460214854895e-01,1.264552324357577640e-01,8.558922643879451897e-02,6.082685109111650446e-02,2.155187944354598761e-01,-1.703111672692746333e-03,3.189402206826853492e-01,3.884935872487625397e-01,2.974715875780570284e-01,1.851249966198530439e-01,3.295190388008341631e-01,2.382777992702587999e-01,2.446606321202946799e-01,1.110170818509600282e-01,1.755857558513177763e-01,1.032527358663977296e-01,8.906501281168067996e-02,9.452931477034398622e-02,3.651822917736022855e-01,5.361244332125222889e-02,1.299238172285731019e-01,-5.833549069304879049e-03,8.595458864038756086e-02,3.639222524626239963e-02,2.451157669123618377e-01,-7.764599876368754976e-03,2.714144561955658674e-01,2.211063768401732299e-01,1.055228065714454155e-01,4.647524571903589863e-02,1.216736780317040634e-01,1.692604187911979918e-01,1.294370928580260427e-01,2.400484671851874641e-01,2.884676664115055078e-01,3.282325060772086633e-01,3.850398887397801784e-01,2.047641708541324268e-01,2.939305856021007801e-01,2.011912193053572162e-01,1.470330303127907468e-01,3.274291051449244178e-02,3.443611177595278239e-01,-4.316409571895345534e-03,2.494362573505962133e-02,1.500780407344159961e-01,2.689043600152402624e-01,2.629650807195621498e-01,1.292498286978140815e-02,1.405633835302381451e-01,2.737173475670707790e-01,-1.158620558143528059e-02,2.880091015795746556e-01,1.621508136363690455e-01,1.989621126049515853e-01,1.307135010720670010e-01,1.308726989796290541e-01,1.591466017046354875e-01,3.792753212066932167e-01,1.127883803140979357e-01,1.117171694442185420e-01,3.901675051878867873e-01,4.484385313655954719e-01,5.017432405640657317e-02,1.696049735127495572e-01,-2.311672612171282101e-02,4.036158907052531802e-02,2.930857286566166953e-01,1.321947133003817665e-01,5.931295694182528791e-03,1.602223299010958057e-01,-3.887733792126717072e-03,1.323312517870668670e-01,9.654743780173999368e-02,9.794349804741264709e-02,7.749243913682980897e-04,-2.502443752778232833e-02,3.409709599520903134e-01,6.216102391922893183e-02,2.711237978064551801e-01,1.648937858775326726e-01,3.580490973135475041e-01,2.263029673542418241e-01,2.645388911499014228e-01,8.129646456906006180e-02,1.579329745668441032e-01,1.139792678151319433e-01,1.324468948211579844e-01,2.486853490604087891e-01,3.250892401719923108e-01,3.314381262707375569e-02,9.950089736326245271e-02,2.060906921514192303e-01,1.408448136826281616e-01,2.615820199239213828e-01,1.550293513500423381e-01,3.560648530373560772e-01,1.743035720232603558e-01,3.149167648877713166e-01,3.117691755113495833e-01,3.089836148865969800e-01,-4.311595045098165491e-02,2.289353900572190237e-01,2.817094498628511592e-02,1.128018976518091188e-01,3.175122861455519918e-01,1.488768745794549764e-01,3.957814592419588440e-01,-2.139582539610372300e-02,2.414331395767957689e-01,1.567918847072956867e-01,2.533206138791805340e-01,3.400071820890308016e-01,3.502606412581300566e-01,1.107629016938900396e-01,3.028342568016673120e-01,1.048605095182893882e-01,1.645203672723693777e-01,4.772846804007139371e-02,3.139991553361906607e-01,4.343816537436810399e-01,1.630250181191628678e-01,1.885317408126289118e-01,2.478492304113118494e-01,2.709247011382633907e-01,1.077851617464967438e-01,5.537458506028272026e-02,2.728462455696913924e-01,4.196895973730561114e-01,2.661921205726230921e-01,2.651614723561669940e-01,1.365820692182358742e-01,1.122399594473525025e-01,2.130427856310902757e-01,3.608370401490939572e-01,9.921545219676845828e-02,2.487158250777988799e-01,1.347028032545398157e-01,3.172084993095181660e-01,1.705152320948140621e-01,-1.552148662837970214e-03,7.233658812172275021e-02,2.718543697087161780e-03,5.932295558989655881e-02,5.666261104456588732e-02,1.241131826069168664e-01,3.388594868971032265e-02,3.290817582985988698e-01,9.025932440781277155e-02,1.885022342148166274e-01,1.717049709658096668e-01,1.208304541331603199e-01,-1.697725257711196062e-02,1.010275043843583131e-01,2.899883659542115133e-01,2.761855240165680403e-01,1.339649286156809893e-01,2.998828193471032022e-01,3.740017708202495461e-01,3.728779733576769173e-01,2.483155567573376021e-01,2.625933358093090475e-01,-2.816621585521401905e-02,1.191048471652002838e-01,3.401426850915940103e-01,3.316809075693583075e-01,1.650127163202922201e-02,2.395943624719165943e-01,1.118317805714761637e-01,3.163606257430291446e-01,1.108490879892496395e-01,1.174730229698019296e-01,1.485180466141342026e-01,9.387589491488048180e-03,3.345569875536978377e-01,2.177452383533700318e-03,4.020282503506141802e-01,3.374263053132053325e-01,9.781969286787527140e-02,8.039161425199484179e-02,8.502649167946048359e-02,1.717861308003671983e-01,2.620224473287228184e-01,3.491329496208187555e-01,1.216103795625453204e-01,2.237244561579654345e-01,6.192273981400445854e-02,1.945353892033311327e-01,2.725693985356614224e-01,2.977096564382371580e-01,-1.319304583371189166e-01,2.541336832866134543e-01,-2.035297933994691805e-02,2.302895578032224805e-02,3.470459970039847519e-01,1.576698783977008300e-01,6.925961744534180065e-02,1.835532635453798744e-01,3.799313985754372291e-01,5.363291572926024570e-02,1.429235952409230181e-01,3.038092503038981596e-01,5.648238639804313566e-02,3.599567471136812247e-02,1.700443975054871659e-01,2.014364928283871592e-01,3.028217807847023435e-01,-1.783238384396442638e-02,2.408876179632531145e-01,1.234564021935380257e-01,2.082349151806636711e-01,7.723886884155907462e-02,7.710866293778112501e-02,2.264607320940782431e-01,3.756039341121244490e-01,-4.409547404287466124e-03,2.965606578376118185e-01,1.610819140623584722e-01,3.729183672643195946e-01,2.484921458582793896e-01,2.667771251453451287e-01,2.199099317482693383e-01,3.234819433591900051e-01,2.778255283800485920e-01,4.272405832438895268e-01,2.567027332426602970e-01,3.052937925219502691e-01,1.219871964965181244e-01,4.599027556263504679e-02,8.846094793225173225e-02,2.469313198668240950e-02,3.033447106104482094e-01,1.207559564751034716e-02,3.278876560334902379e-01,9.926171403750776168e-02,2.165845512952071783e-01,1.921951317795474734e-01,3.467527388122990661e-01,6.894230042025346200e-03,3.142954453304344642e-01,7.941814484690538911e-02,5.479039630767188612e-02,3.080878788359005527e-01,2.333857951797677355e-01,1.183687520403229748e-01,3.206864025545841379e-01,-2.198625804519121346e-02,2.881423313513732931e-01,1.424659246525119827e-01,3.597450788260398991e-01,1.214746574483007713e-01,-9.697311861917655429e-03,1.208669617859877386e-02,3.691337583013968304e-01,4.300383146807949808e-02,2.190680092236139270e-02,1.266278117479692211e-01,9.740426531360207862e-02,4.978593626224903090e-02,6.874345571613477146e-02,7.214477849672908116e-02,2.786978598878588342e-01,1.276030874968336615e-01,2.340066733083114581e-01,-1.666370967086241994e-02,2.913760701857780466e-01,5.960823307237667068e-02,2.832206875871267626e-01,9.569906196214124361e-02,3.372709929976565602e-01,2.065467520114451783e-01,2.880643373680444874e-01,2.275352000185242030e-01,1.822072809475875077e-01,1.473578041196075064e-02,4.038266626503169698e-01,1.990692641301464449e-01,2.829343400464408576e-01,1.521212276900688609e-01,3.084373607298295794e-01,-1.634455989514961571e-02,3.032725350678652232e-01,1.444786794548823528e-01,3.873264135889830095e-01,1.418796037903336527e-01,1.114101038389965076e-01,2.405469548588969331e-01,3.166554686906657978e-01,1.057044256999083581e-01,1.680471952590290863e-01,2.392608544315315000e-01,1.164570585528780094e-01,1.342837388303544099e-01,3.122965439404102456e-02,3.360658746913111616e-01,2.165558767337298074e-01,3.983701950435731276e-01,1.227232710428036999e-01,1.032345837410595518e-01,1.517275707254056305e-01,2.938526476620794137e-01,1.996763421984359688e-01,3.243801318506811526e-01,2.026988620749938519e-01,8.974542386932479743e-02,3.442453779041359518e-01,2.832247873657377929e-02,3.464041712634338688e-01,3.814415741807992699e-01,1.135571917353643823e-01,2.472924436230097833e-01,-1.201150663235044797e-02,1.762996160835709758e-01,3.010200254173167611e-01,1.118326885890113739e-02,1.205892145884168752e-03,5.240962520992357293e-02,6.756236284331297581e-02,1.924425499341779200e-01,9.353719936569235283e-02,3.364453232645254754e-01,1.842344132360618503e-01,1.580230852496217753e-01,3.968223950697333802e-01,1.424366465164175199e-01,1.376652034213070308e-01,2.310330218123196958e-02,9.399194979317766763e-02,3.669537371009635174e-01,1.570265320089644367e-01,1.109925152607280363e-01,-1.744333562218773268e-02,4.735563244808468453e-04,-6.181178787744536114e-03,1.372796350678876787e-01,2.136564641012669297e-01,3.125810231010370255e-01,1.844155724816355646e-01,1.200342518539252168e-01,3.261806529795319709e-01,3.560729288453854946e-01,3.354508934051098068e-01,4.021281819192151219e-01,3.561517253520313231e-01,3.441286042576158777e-01,1.948445619726678069e-01,-1.427731137451002282e-02,1.149472790745236506e-01,1.929919936132558356e-01,1.449472879640110734e-01,1.998625324847162210e-01,6.586687883224262748e-03,2.614665280149984852e-02,-1.021636510393056189e-02,1.805934039679003567e-01,-1.468318004437399980e-02,2.000880756966588736e-01,1.894463390694935481e-03,2.178503910115045517e-01,6.129263262606298585e-02,1.117335478610716887e-01,2.399055509351515625e-01,1.081391121566033509e-01,2.660223188040569120e-01,1.701754493231123488e-01,3.142634408658021572e-01,3.112834863404699282e-01,6.233784170995129020e-02,3.117150616503510108e-01,3.529176785394930738e-01,4.136192453877443054e-01,4.703529575122326056e-01,-4.131483037928910911e-03,6.695175362826796817e-02,1.320213984131771712e-01,2.925437004900177662e-01,3.228803486778897280e-01,2.946611188476427334e-01,2.803109611937060763e-01,2.553293399614738335e-01,3.653215079990721481e-01,2.177363314254341375e-01,2.638149360140682465e-01,9.002326357820145120e-02,-4.280332384392567663e-03,3.769812154106690349e-01,1.343387294755118977e-01,3.292563117035612885e-01,1.950738846546110905e-01,4.010647853474347269e-01,1.668716180811624650e-01,2.438339684423790343e-01,1.911265758385030100e-01,2.121340464514617219e-01,-7.808860348966541361e-03,2.268617663659591444e-01,2.509171408752509658e-01,1.840314772382802277e-01,2.949230828292902507e-01,3.226754394334154230e-01,8.076259140572757123e-02,2.669740555279294658e-01,2.960561909385847068e-01,-7.623895699838802685e-03,3.454468061617242958e-01,-1.857238025551508770e-02,1.432556716463798951e-01,9.703061456636352666e-02,1.959174919001038517e-01,2.075745100770297613e-01,2.670797565555151354e-01,2.168394658920254625e-01,3.335197065364385316e-01,1.453485958585532534e-01,1.682254670100043481e-01,1.123055813731511504e-01,1.777817268865415912e-01,3.676910821547247910e-01,2.468918588607698916e-01,1.523235618704189553e-01,2.037709102172083342e-01,-2.158711505717881424e-02,2.945228311947570843e-01,3.822882683078253074e-01,3.108931904042286365e-01,6.649827009786504761e-02,1.825723520702714486e-01,5.156078883859532141e-02,2.771000051699374911e-01,2.811440181253724857e-01,3.321433162710394904e-01,2.148859968172497081e-01,3.866769282815354924e-01,4.107396841259687292e-01,2.777839869040209589e-02,1.130207506934164108e-01,3.304120382561830382e-01,1.550730896503201006e-01,2.019750971472378531e-01,1.721943405530784177e-01
